N,I,H,G,P,K,psnr,total_time,epoch_time
201.0,40401.0,0,0,40401.0,0,29.458413997072004,0.0066857390000000004,0.0066857390000000004
202.0,40804.0,0,0,40804.0,0,29.492966432632308,0.0061808570000000005,0.0061808570000000005
203.0,41209.0,0,0,41209.0,0,29.51660812266907,0.006704263,0.006704263
204.0,41616.0,0,0,41616.0,0,29.558555575767215,0.006190593,0.006190593
205.0,42025.0,0,0,42025.0,0,29.58079347551479,0.006083562000000001,0.006083562000000001
206.0,42436.0,0,0,42436.0,0,29.580547423860672,0.006373786,0.006373786
207.0,42849.0,0,0,42849.0,0,29.617647487785874,0.006742981,0.006742981
208.0,43264.0,0,0,43264.0,0,29.667840223329762,0.006364352,0.006364352
209.0,43681.0,0,0,43681.0,0,29.729455996223038,0.006232353,0.006232353
210.0,44100.0,0,0,44100.0,0,29.736027117116226,0.006206929000000001,0.006206929000000001
211.0,44521.0,0,0,44521.0,0,29.76585639216651,0.007021220000000001,0.007021220000000001
212.0,44944.0,0,0,44944.0,0,29.80196495376136,0.006289562,0.006289562
213.0,45369.0,0,0,45369.0,0,29.837145484873364,0.006503719000000001,0.006503719000000001
214.0,45796.0,0,0,45796.0,0,29.831537177512395,0.006213555000000001,0.006213555000000001
215.0,46225.0,0,0,46225.0,0,29.893135720672213,0.007476134000000001,0.007476134000000001
216.0,46656.0,0,0,46656.0,0,29.912187120058718,0.0063713350000000005,0.0063713350000000005
217.0,47089.0,0,0,47089.0,0,29.93480045821441,0.006604850000000001,0.006604850000000001
218.0,47524.0,0,0,47524.0,0,29.93191271814682,0.006202485000000001,0.006202485000000001
219.0,47961.0,0,0,47961.0,0,29.988532598526582,0.006526624000000001,0.006526624000000001
220.0,48400.0,0,0,48400.0,0,29.998847212205433,0.007092856000000001,0.007092856000000001
221.0,48841.0,0,0,48841.0,0,30.04397656723128,0.006695209000000001,0.006695209000000001
222.0,49284.0,0,0,49284.0,0,30.065140644876948,0.006464125,0.006464125
223.0,49729.0,0,0,49729.0,0,30.10226343185043,0.0063352980000000005,0.0063352980000000005
224.0,50176.0,0,0,50176.0,0,30.169904613090015,0.007511636,0.007511636
225.0,50625.0,0,0,50625.0,0,30.157056264954868,0.007546675,0.007546675
226.0,51076.0,0,0,51076.0,0,30.219165597530903,0.007838527,0.007838527
227.0,51529.0,0,0,51529.0,0,30.270965183819403,0.007748596000000001,0.007748596000000001
228.0,51984.0,0,0,51984.0,0,30.27171217897976,0.008183895,0.008183895
229.0,52441.0,0,0,52441.0,0,30.28992111924434,0.008802148000000001,0.008802148000000001
230.0,52900.0,0,0,52900.0,0,30.347937322105718,0.0077499050000000005,0.0077499050000000005
231.0,53361.0,0,0,53361.0,0,30.365050890992453,0.007586486000000001,0.007586486000000001
232.0,53824.0,0,0,53824.0,0,30.403021752811746,0.008705619000000001,0.008705619000000001
233.0,54289.0,0,0,54289.0,0,30.452152032413817,0.008060330000000001,0.008060330000000001
234.0,54756.0,0,0,54756.0,0,30.47070717022788,0.007968038,0.007968038
235.0,55225.0,0,0,55225.0,0,30.50898118416294,0.007687586000000001,0.007687586000000001
236.0,55696.0,0,0,55696.0,0,30.5863160870822,0.008809393,0.008809393
237.0,56169.0,0,0,56169.0,0,30.586876558811706,0.008244455000000001,0.008244455000000001
